"Year";"Date";"Observer";"Replicate";"Density";"Size";"Site";"Location";"Latitude";"Longitude";"Depth";"Zone";"Tax_ID";"DatasetID";"Area";"Archipelago";"Country";"Method"
2016;2016-05-24;"RA";1;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;4;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge loriculus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge loriculus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge loriculus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;4;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Epibulus insidiator";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Odonus niger";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pomachromis fuscidorsalis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;6;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cirrhilabrus scottorum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;4;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cirrhilabrus scottorum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Halichoeres claudia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Halichoeres claudia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Sufflamen bursa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon pelewensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon pelewensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Labroides dimidiatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Labroides dimidiatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;22;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus striatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus striatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus striatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis urodeta";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis urodeta";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis urodeta";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus trimaculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;11;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus trimaculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;4;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;4;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon reticulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plagiotremus tapeinosoma";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon ornatissimus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Aphareus furca";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;7;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Canthigaster solandri";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zanclus cornutus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon pelewensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon pelewensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis xanthura";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis xanthura";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis xanthura";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;23;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis argus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;5;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;4;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;7;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;20;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;5;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Melichthys vidua";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;20;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis vanderbilti";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;24;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Scarus rubroviolaceus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;10;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pomachromis fuscidorsalis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chlorurus sordidus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chlorurus sordidus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;5;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus hexataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus hexataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus hexataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;5;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;6;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;8;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;6;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;13;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon reticulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pervagor aspricaudus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis urodeta";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Sargocentron tiere";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;23;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Scarus niger";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;11;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon lunula";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon lunulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilinus trilobatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon trifascialis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Sargocentron microstoma";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;23;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Scarus frenatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Canthigaster amboinensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilodipterus quinquelineatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
